transcript_id	counts
ENST00000249299.7|ENSG00000128534.8|OTTHUMG00000156956.5|OTTHUMT00000346774.3|LSM8-201|LSM8|12384|protein_coding|	50
ENST00000358373.8|ENSG00000179603.19|OTTHUMG00000022888.12|OTTHUMT00000141692.3|GRM8-203|GRM8|3741|protein_coding|	37
ENST00000341617.7|ENSG00000179603.19|OTTHUMG00000022888.12|OTTHUMT00000141693.4|GRM8-202|GRM8|3240|nonsense_mediated_decay|	48
ENST00000480995.5|ENSG00000179603.19|OTTHUMG00000022888.12|OTTHUMT00000141694.1|GRM8-212|GRM8|1878|protein_coding_CDS_not_defined|	19
ENST00000457830.1|ENSG00000179603.19|OTTHUMG00000022888.12|OTTHUMT00000308982.2|GRM8-207|GRM8|1247|protein_coding|	31
ENST00000473254.1|ENSG00000179603.19|OTTHUMG00000022888.12|OTTHUMT00000141695.1|GRM8-211|GRM8|647|protein_coding_CDS_not_defined|	5
ENST00000491460.5|ENSG00000091704.10|OTTHUMG00000157826.12|OTTHUMT00000349737.1|CPA1-208|CPA1|1063|retained_intron|	16
ENST00000604896.5|ENSG00000091704.10|OTTHUMG00000157826.12|OTTHUMT00000469904.2|CPA1-209|CPA1|573|protein_coding|	32
ENST00000470838.1|ENSG00000091704.10|OTTHUMG00000157826.12|OTTHUMT00000349743.1|CPA1-202|CPA1|622|retained_intron|	36
ENST00000648242.1|ENSG00000236753.7|OTTHUMG00000154998.6|OTTHUMT00000499735.1|MKLN1-AS-207|MKLN1-AS|2279|lncRNA|	42
ENST00000669897.1|ENSG00000236753.7|OTTHUMG00000154998.6|OTTHUMT00000523330.1|MKLN1-AS-215|MKLN1-AS|1440|lncRNA|	19
ENST00000425687.5|ENSG00000059377.19|OTTHUMG00000157302.9|OTTHUMT00000348374.2|TBXAS1-205|TBXAS1|2080|protein_coding|	5
ENST00000481440.5|ENSG00000059377.19|OTTHUMG00000157302.9|OTTHUMT00000348382.1|TBXAS1-216|TBXAS1|728|protein_coding_CDS_not_defined|	21
ENST00000422328.6|ENSG00000059377.19|OTTHUMG00000157302.9|OTTHUMT00000348378.4|TBXAS1-204|TBXAS1|1967|nonsense_mediated_decay|	2
ENST00000492560.6|ENSG00000059377.19|OTTHUMG00000157302.9|OTTHUMT00000348384.1|TBXAS1-217|TBXAS1|633|retained_intron|	4
ENST00000414041.2|ENSG00000059377.19|OTTHUMG00000157302.9|OTTHUMT00000348385.3|TBXAS1-203|TBXAS1|565|nonsense_mediated_decay|	7
ENST00000393008.7|ENSG00000090263.16|OTTHUMG00000157456.3|OTTHUMT00000348878.1|MRPS33-202|MRPS33|853|protein_coding|	7
ENST00000469351.1|ENSG00000090263.16|OTTHUMG00000157456.3|OTTHUMT00000348885.1|MRPS33-204|MRPS33|744|protein_coding|	11
ENST00000467334.1|ENSG00000090263.16|OTTHUMG00000157456.3|OTTHUMT00000348879.1|MRPS33-203|MRPS33|622|protein_coding|	50
ENST00000496641.1|ENSG00000090263.16|OTTHUMG00000157456.3|OTTHUMT00000348880.1|MRPS33-208|MRPS33|541|retained_intron|	32
ENST00000666392.1|ENSG00000261570.2|OTTHUMG00000172763.4|OTTHUMT00000524779.1|AGK-DT-204|AGK-DT|1449|lncRNA|	32
ENST00000663125.1|ENSG00000261570.2|OTTHUMG00000172763.4|OTTHUMT00000524780.1|AGK-DT-203|AGK-DT|1150|lncRNA|	114
ENST00000566357.1|ENSG00000261570.2|OTTHUMG00000172763.4|OTTHUMT00000420382.1|AGK-DT-201|AGK-DT|378|lncRNA|	12
ENST00000409102.5|ENSG00000178826.11|OTTHUMG00000152652.3|OTTHUMT00000327150.1|TMEM139-202|TMEM139|1226|protein_coding|	35
ENST00000480421.5|ENSG00000178826.11|OTTHUMG00000152652.3|OTTHUMT00000327294.1|TMEM139-207|TMEM139|564|protein_coding_CDS_not_defined|	15
ENST00000409244.5|ENSG00000178826.11|OTTHUMG00000152652.3|OTTHUMT00000327147.1|TMEM139-203|TMEM139|1257|protein_coding|	30
ENST00000410004.1|ENSG00000178826.11|OTTHUMG00000152652.3|OTTHUMT00000327146.1|TMEM139-205|TMEM139|2114|protein_coding|	14
ENST00000482420.1|ENSG00000178826.11|OTTHUMG00000152652.3|OTTHUMT00000327295.1|TMEM139-208|TMEM139|510|protein_coding_CDS_not_defined|	12
ENST00000482940.5|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000327915.2|TPK1-205|TPK1|2815|nonsense_mediated_decay|	4
ENST00000360057.7|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000327777.1|TPK1-201|TPK1|2439|protein_coding|	21
ENST00000538212.6|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000404403.4|TPK1-207|TPK1|2243|protein_coding|	43
ENST00000378099.7|ENSG00000196511.15|OTTHUMG00000152774.11|-|TPK1-203|TPK1|2283|protein_coding|	12
ENST00000547966.5|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000404399.1|TPK1-209|TPK1|747|protein_coding_CDS_not_defined|	13
ENST00000552881.1|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000404396.2|TPK1-213|TPK1|581|protein_coding|	15
ENST00000481645.5|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000327914.1|TPK1-204|TPK1|4429|retained_intron|	3
ENST00000546806.1|ENSG00000196511.15|OTTHUMG00000152774.11|OTTHUMT00000404397.2|TPK1-208|TPK1|460|protein_coding_CDS_not_defined|	11
ENST00000478654.5|ENSG00000106462.12|OTTHUMG00000158973.3|OTTHUMT00000352742.1|EZH2-206|EZH2|2522|protein_coding|	5
ENST00000350995.6|ENSG00000106462.12|OTTHUMG00000158973.3|OTTHUMT00000353255.1|EZH2-202|EZH2|2477|protein_coding|	40
ENST00000684510.1|ENSG00000106462.12|OTTHUMG00000158973.3|-|EZH2-220|EZH2|2860|retained_intron|	18
ENST00000683293.1|ENSG00000106462.12|OTTHUMG00000158973.3|-|EZH2-215|EZH2|4189|retained_intron|	25
ENST00000682263.1|ENSG00000106462.12|OTTHUMG00000158973.3|-|EZH2-211|EZH2|4367|retained_intron|	2
ENST00000476773.5|ENSG00000106462.12|OTTHUMG00000158973.3|OTTHUMT00000352743.1|EZH2-205|EZH2|2572|protein_coding|	5
ENST00000483967.5|ENSG00000106462.12|OTTHUMG00000158973.3|OTTHUMT00000352737.1|EZH2-208|EZH2|2466|protein_coding|	21
ENST00000469631.1|ENSG00000106462.12|OTTHUMG00000158973.3|OTTHUMT00000352745.1|EZH2-204|EZH2|414|retained_intron|	14
ENST00000489820.5|ENSG00000106479.11|OTTHUMG00000158093.4|OTTHUMT00000350166.1|ZNF862-206|ZNF862|554|retained_intron|	57
ENST00000223210.5|ENSG00000106479.11|OTTHUMG00000158093.4|OTTHUMT00000350165.2|ZNF862-201|ZNF862|6942|protein_coding|	8
ENST00000466435.1|ENSG00000106479.11|OTTHUMG00000158093.4|OTTHUMT00000350170.1|ZNF862-203|ZNF862|333|protein_coding_CDS_not_defined|	13
ENST00000478024.1|ENSG00000106479.11|OTTHUMG00000158093.4|OTTHUMT00000350169.1|ZNF862-204|ZNF862|561|protein_coding_CDS_not_defined|	21
ENST00000252071.8|ENSG00000106526.12|OTTHUMG00000158323.4|OTTHUMT00000350676.2|ACTR3C-201|ACTR3C|1218|protein_coding|	7
ENST00000539352.5|ENSG00000106526.12|OTTHUMG00000158323.4|-|ACTR3C-205|ACTR3C|570|protein_coding|	7
ENST00000489192.5|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351744.1|ABCB8-218|ABCB8|762|nonsense_mediated_decay|	16
ENST00000466956.5|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351747.1|ABCB8-206|ABCB8|574|protein_coding_CDS_not_defined|	19
ENST00000470645.5|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351734.2|ABCB8-208|ABCB8|1722|nonsense_mediated_decay|	22
ENST00000297504.10|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351733.2|ABCB8-201|ABCB8|2487|protein_coding|	17
ENST00000498578.5|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351738.1|ABCB8-221|ABCB8|2350|protein_coding|	3
ENST00000488370.1|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351749.1|ABCB8-215|ABCB8|606|protein_coding_CDS_not_defined|	5
ENST00000493338.1|ENSG00000197150.13|OTTHUMG00000158686.4|OTTHUMT00000351752.1|ABCB8-220|ABCB8|694|protein_coding_CDS_not_defined|	3
ENST00000262187.10|ENSG00000106615.10|OTTHUMG00000157330.4|OTTHUMT00000348468.3|RHEB-201|RHEB|2046|protein_coding|	40
ENST00000472642.5|ENSG00000106615.10|OTTHUMG00000157330.4|OTTHUMT00000348470.1|RHEB-204|RHEB|900|protein_coding|	12
ENST00000496004.5|ENSG00000106615.10|OTTHUMG00000157330.4|OTTHUMT00000348469.1|RHEB-207|RHEB|744|protein_coding|	15
ENST00000470072.1|ENSG00000106615.10|OTTHUMG00000157330.4|OTTHUMT00000348560.1|RHEB-202|RHEB|764|retained_intron|	25
ENST00000470370.1|ENSG00000106615.10|OTTHUMG00000157330.4|OTTHUMT00000348561.2|RHEB-203|RHEB|501|protein_coding|	22
ENST00000482053.1|ENSG00000106615.10|OTTHUMG00000157330.4|OTTHUMT00000348559.1|RHEB-206|RHEB|557|retained_intron|	14
ENST00000683200.1|ENSG00000055609.21|OTTHUMG00000150553.7|-|KMT2C-244|KMT2C|15972|protein_coding|	27
ENST00000684623.1|ENSG00000055609.21|OTTHUMG00000150553.7|-|KMT2C-267|KMT2C|3340|retained_intron|	35
ENST00000680039.1|ENSG00000055609.21|OTTHUMG00000150553.7|-|KMT2C-218|KMT2C|3383|nonsense_mediated_decay|	74
ENST00000683800.1|ENSG00000055609.21|OTTHUMG00000150553.7|-|KMT2C-255|KMT2C|738|retained_intron|	13
ENST00000287912.7|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317224.1|RBM33-201|RBM33|1404|protein_coding|	1
ENST00000401878.8|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317225.4|RBM33-207|RBM33|10168|protein_coding|	27
ENST00000307403.6|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317223.1|RBM33-202|RBM33|4360|nonsense_mediated_decay|	7
ENST00000440108.5|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000338071.2|RBM33-209|RBM33|1027|protein_coding|	23
ENST00000392761.3|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317221.3|RBM33-206|RBM33|2934|protein_coding|	9
ENST00000486747.1|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317226.1|RBM33-210|RBM33|559|protein_coding_CDS_not_defined|	1
ENST00000438356.1|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317220.3|RBM33-208|RBM33|547|protein_coding|	14
ENST00000392755.2|ENSG00000184863.11|OTTHUMG00000150260.8|OTTHUMT00000317222.1|RBM33-204|RBM33|552|protein_coding|	11
ENST00000348165.10|ENSG00000009335.19|OTTHUMG00000157239.2|OTTHUMT00000348108.2|UBE3C-201|UBE3C|5214|protein_coding|	24
ENST00000497368.1|ENSG00000009335.19|OTTHUMG00000157239.2|OTTHUMT00000348114.1|UBE3C-208|UBE3C|776|retained_intron|	26
ENST00000494532.1|ENSG00000009335.19|OTTHUMG00000157239.2|OTTHUMT00000348115.1|UBE3C-207|UBE3C|543|retained_intron|	15
ENST00000320552.6|ENSG00000172748.14|OTTHUMG00000086931.10|-|ZNF596-202|ZNF596|2696|protein_coding|	18
ENST00000523418.5|ENSG00000172748.14|OTTHUMG00000086931.10|OTTHUMT00000376426.2|ZNF596-212|ZNF596|2414|retained_intron|	10
ENST00000640035.1|ENSG00000172748.14|OTTHUMG00000086931.10|OTTHUMT00000491145.1|ZNF596-213|ZNF596|1163|protein_coding|	11
ENST00000518414.5|ENSG00000172748.14|OTTHUMG00000086931.10|OTTHUMT00000376344.2|ZNF596-205|ZNF596|564|protein_coding|	42
ENST00000518320.6|ENSG00000172748.14|OTTHUMG00000086931.10|OTTHUMT00000376346.3|ZNF596-204|ZNF596|522|protein_coding|	39
ENST00000635773.1|ENSG00000283239.1|OTTHUMG00000191735.1|OTTHUMT00000489819.1|KBTBD11-OT1-203|KBTBD11-OT1|5844|nonsense_mediated_decay|	148
ENST00000636175.1|ENSG00000283239.1|OTTHUMG00000191735.1|OTTHUMT00000489820.1|KBTBD11-OT1-205|KBTBD11-OT1|2039|nonsense_mediated_decay|	147
ENST00000522362.7|ENSG00000240694.9|OTTHUMG00000163816.5|OTTHUMT00000375709.3|PNMA2-204|PNMA2|4730|protein_coding|	47
ENST00000521875.5|ENSG00000240694.9|OTTHUMG00000163816.5|OTTHUMT00000375713.1|PNMA2-203|PNMA2|590|protein_coding_CDS_not_defined|	42
ENST00000522450.5|ENSG00000240694.9|OTTHUMG00000163816.5|OTTHUMT00000376236.1|PNMA2-205|PNMA2|587|protein_coding_CDS_not_defined|	30
ENST00000522764.1|ENSG00000240694.9|OTTHUMG00000163816.5|OTTHUMT00000376237.1|PNMA2-206|PNMA2|761|protein_coding_CDS_not_defined|	3
ENST00000523616.1|ENSG00000240694.9|OTTHUMG00000163816.5|OTTHUMT00000376203.1|PNMA2-208|PNMA2|563|retained_intron|	53
ENST00000518328.5|ENSG00000120915.14|OTTHUMG00000102115.7|OTTHUMT00000376133.2|EPHX2-203|EPHX2|574|protein_coding|	23
ENST00000517536.5|ENSG00000120915.14|OTTHUMG00000102115.7|OTTHUMT00000376136.2|EPHX2-202|EPHX2|1600|protein_coding|	6
ENST00000380476.7|ENSG00000120915.14|OTTHUMG00000102115.7|OTTHUMT00000376138.1|EPHX2-201|EPHX2|2064|protein_coding|	43
ENST00000521684.1|ENSG00000120915.14|OTTHUMG00000102115.7|OTTHUMT00000378061.2|EPHX2-208|EPHX2|935|protein_coding|	108
ENST00000321250.13|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375771.3|LEPROTL1-201|LEPROTL1|3163|protein_coding|	5
ENST00000518001.1|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375790.1|LEPROTL1-203|LEPROTL1|589|protein_coding|	40
ENST00000650149.1|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000498995.2|LEPROTL1-209|LEPROTL1|2889|nonsense_mediated_decay|	25
ENST00000442880.6|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375792.1|LEPROTL1-202|LEPROTL1|908|protein_coding|	2
ENST00000523116.5|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375772.2|LEPROTL1-208|LEPROTL1|1389|protein_coding|	8
ENST00000520739.5|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375848.1|LEPROTL1-207|LEPROTL1|559|nonsense_mediated_decay|	4
ENST00000518192.5|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375793.1|LEPROTL1-204|LEPROTL1|847|protein_coding|	7
ENST00000519466.1|ENSG00000104660.19|OTTHUMG00000163820.7|OTTHUMT00000375794.1|LEPROTL1-205|LEPROTL1|575|protein_coding|	5
ENST00000355904.9|ENSG00000197265.9|OTTHUMG00000163934.4|OTTHUMT00000376459.3|GTF2E2-201|GTF2E2|1747|protein_coding|	152
ENST00000522833.5|ENSG00000197265.9|OTTHUMG00000163934.4|OTTHUMT00000376480.1|GTF2E2-204|GTF2E2|752|protein_coding_CDS_not_defined|	39
ENST00000527334.5|ENSG00000165046.13|OTTHUMG00000165059.6|OTTHUMT00000381804.3|LETM2-212|LETM2|557|protein_coding|	8
ENST00000519476.6|ENSG00000165046.13|OTTHUMG00000165059.6|OTTHUMT00000381632.3|LETM2-205|LETM2|2240|protein_coding|	41
ENST00000524874.5|ENSG00000165046.13|OTTHUMG00000165059.6|OTTHUMT00000381815.2|LETM2-208|LETM2|1459|protein_coding|	18
ENST00000518883.6|ENSG00000165046.13|OTTHUMG00000165059.6|OTTHUMT00000381691.2|LETM2-204|LETM2|2250|nonsense_mediated_decay|	22
ENST00000523983.6|ENSG00000165046.13|OTTHUMG00000165059.6|OTTHUMT00000381688.2|LETM2-207|LETM2|1776|protein_coding|	27
ENST00000527175.1|ENSG00000165046.13|OTTHUMG00000165059.6|OTTHUMT00000381807.1|LETM2-211|LETM2|529|protein_coding|	18
ENST00000677359.1|ENSG00000168615.13|OTTHUMG00000159783.5|-|ADAM9-220|ADAM9|3894|nonsense_mediated_decay|	15
ENST00000678253.1|ENSG00000168615.13|OTTHUMG00000159783.5|-|ADAM9-223|ADAM9|3565|nonsense_mediated_decay|	44
ENST00000676489.1|ENSG00000168615.13|OTTHUMG00000159783.5|OTTHUMT00000357294.1|ADAM9-210|ADAM9|4735|retained_intron|	21
ENST00000481513.5|ENSG00000168615.13|OTTHUMG00000159783.5|OTTHUMT00000357292.1|ADAM9-206|ADAM9|2387|protein_coding|	19
ENST00000463437.3|ENSG00000168615.13|OTTHUMG00000159783.5|-|ADAM9-202|ADAM9|2838|retained_intron|	10
ENST00000523400.5|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377193.2|ADAM32-210|ADAM32|577|protein_coding|	12
ENST00000399831.7|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377680.2|ADAM32-202|ADAM32|712|protein_coding|	14
ENST00000437682.6|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377484.2|ADAM32-203|ADAM32|2281|protein_coding|	16
ENST00000519315.5|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377194.1|ADAM32-206|ADAM32|2168|protein_coding|	13
ENST00000521741.5|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377682.2|ADAM32-208|ADAM32|571|protein_coding|	27
ENST00000524303.5|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377196.1|ADAM32-211|ADAM32|276|protein_coding_CDS_not_defined|	15
ENST00000517416.1|ENSG00000197140.15|OTTHUMG00000164071.6|OTTHUMT00000377197.1|ADAM32-204|ADAM32|548|retained_intron|	4
ENST00000347528.8|ENSG00000029534.22|OTTHUMG00000150281.8|OTTHUMT00000317297.1|ANK1-205|ANK1|8237|protein_coding|	20
ENST00000289734.13|ENSG00000029534.22|OTTHUMG00000150281.8|OTTHUMT00000317298.3|ANK1-202|ANK1|8292|protein_coding|	14
ENST00000265709.14|ENSG00000029534.22|OTTHUMG00000150281.8|OTTHUMT00000377171.2|ANK1-201|ANK1|8457|protein_coding|	54
ENST00000518715.2|ENSG00000029534.22|OTTHUMG00000150281.8|OTTHUMT00000377174.2|ANK1-208|ANK1|1002|protein_coding_CDS_not_defined|	27
ENST00000524227.5|ENSG00000029534.22|OTTHUMG00000150281.8|OTTHUMT00000377173.1|ANK1-213|ANK1|3825|retained_intron|	25
ENST00000520835.7|ENSG00000104365.16|OTTHUMG00000164092.8|OTTHUMT00000377220.3|IKBKB-217|IKBKB|2406|protein_coding|	37
ENST00000517917.5|ENSG00000104365.16|OTTHUMG00000164092.8|OTTHUMT00000377221.1|IKBKB-207|IKBKB|1731|retained_intron|	25
ENST00000517812.5|ENSG00000104365.16|OTTHUMG00000164092.8|OTTHUMT00000377230.1|IKBKB-205|IKBKB|523|nonsense_mediated_decay|	5
ENST00000523517.5|ENSG00000104365.16|OTTHUMG00000164092.8|OTTHUMT00000377232.1|IKBKB-227|IKBKB|2378|nonsense_mediated_decay|	35
ENST00000522545.1|ENSG00000104365.16|OTTHUMG00000164092.8|OTTHUMT00000377233.1|IKBKB-223|IKBKB|452|retained_intron|	29
ENST00000649919.1|ENSG00000104738.19|OTTHUMG00000164205.7|OTTHUMT00000501543.1|MCM4-221|MCM4|2957|protein_coding|	31
ENST00000697120.1|ENSG00000104738.19|OTTHUMG00000164205.7|-|MCM4-225|MCM4|5442|retained_intron|	46
ENST00000697122.1|ENSG00000104738.19|OTTHUMG00000164205.7|-|MCM4-227|MCM4|1430|protein_coding|	17
ENST00000519138.1|ENSG00000104738.19|OTTHUMG00000164205.7|OTTHUMT00000377797.1|MCM4-206|MCM4|927|retained_intron|	33
ENST00000520637.2|ENSG00000104738.19|OTTHUMG00000164205.7|OTTHUMT00000377798.3|MCM4-209|MCM4|1981|protein_coding|	10
ENST00000618656.2|ENSG00000008988.11|OTTHUMG00000164297.1|-|RPS20-212|RPS20|712|protein_coding|	19
ENST00000519807.5|ENSG00000008988.11|OTTHUMG00000164297.1|OTTHUMT00000378162.1|RPS20-205|RPS20|1826|protein_coding|	18
ENST00000676918.1|ENSG00000008988.11|OTTHUMG00000164297.1|-|RPS20-214|RPS20|4711|nonsense_mediated_decay|	3
ENST00000009589.8|ENSG00000008988.11|OTTHUMG00000164297.1|OTTHUMT00000378163.1|RPS20-201|RPS20|519|protein_coding|	8
ENST00000520627.1|ENSG00000008988.11|OTTHUMG00000164297.1|OTTHUMT00000378167.1|RPS20-207|RPS20|423|protein_coding|	16
ENST00000521262.5|ENSG00000008988.11|OTTHUMG00000164297.1|OTTHUMT00000378166.1|RPS20-208|RPS20|650|protein_coding|	19
ENST00000518875.5|ENSG00000008988.11|OTTHUMG00000164297.1|OTTHUMT00000378171.1|RPS20-202|RPS20|671|protein_coding|	12
ENST00000519369.1|ENSG00000008988.11|OTTHUMG00000164297.1|OTTHUMT00000378172.1|RPS20-203|RPS20|824|retained_intron|	27
ENST00000451791.7|ENSG00000181195.11|OTTHUMG00000164409.3|OTTHUMT00000378646.3|PENK-202|PENK|1251|protein_coding|	32
ENST00000523051.5|ENSG00000181195.11|OTTHUMG00000164409.3|OTTHUMT00000378649.1|PENK-208|PENK|772|protein_coding|	26
ENST00000521153.1|ENSG00000181195.11|OTTHUMG00000164409.3|OTTHUMT00000378651.1|PENK-207|PENK|579|retained_intron|	35
ENST00000523664.2|ENSG00000246430.9|OTTHUMG00000164412.4|OTTHUMT00000378659.1|LINC00968-205|LINC00968|2180|lncRNA|	57
ENST00000665904.2|ENSG00000246430.9|OTTHUMG00000164412.4|OTTHUMT00000512590.1|LINC00968-209|LINC00968|2421|lncRNA|	76
ENST00000523786.5|ENSG00000246430.9|OTTHUMG00000164412.4|OTTHUMT00000378657.1|LINC00968-206|LINC00968|558|lncRNA|	35
ENST00000361488.7|ENSG00000169122.12|OTTHUMG00000164282.2|OTTHUMT00000378095.2|FAM110B-201|FAM110B|3438|protein_coding|	46
ENST00000520369.5|ENSG00000169122.12|OTTHUMG00000164282.2|OTTHUMT00000378090.1|FAM110B-204|FAM110B|1518|protein_coding_CDS_not_defined|	26
ENST00000522059.5|ENSG00000169122.12|OTTHUMG00000164282.2|OTTHUMT00000378091.1|FAM110B-206|FAM110B|399|protein_coding_CDS_not_defined|	56
ENST00000518427.5|ENSG00000169122.12|OTTHUMG00000164282.2|OTTHUMT00000378092.1|FAM110B-202|FAM110B|270|protein_coding_CDS_not_defined|	10
ENST00000623280.3|ENSG00000185728.17|OTTHUMG00000164369.16|-|YTHDF3-216|YTHDF3|5193|protein_coding|	17
ENST00000519428.5|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378465.2|YTHDF3-203|YTHDF3|676|retained_intron|	26
ENST00000539294.6|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378462.5|YTHDF3-205|YTHDF3|5095|protein_coding|	10
ENST00000615676.1|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378467.3|YTHDF3-208|YTHDF3|5092|nonsense_mediated_decay|	9
ENST00000617952.4|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378469.5|YTHDF3-210|YTHDF3|420|protein_coding|	8
ENST00000619337.4|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378492.5|YTHDF3-211|YTHDF3|545|protein_coding|	12
ENST00000621890.4|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378470.2|YTHDF3-214|YTHDF3|2296|protein_coding|	4
ENST00000613853.4|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378493.4|YTHDF3-207|YTHDF3|563|protein_coding|	9
ENST00000518373.1|ENSG00000185728.17|OTTHUMG00000164369.16|OTTHUMT00000378494.2|YTHDF3-202|YTHDF3|524|protein_coding_CDS_not_defined|	9
ENST00000523222.5|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000378891.1|MTFR1-213|MTFR1|576|nonsense_mediated_decay|	26
ENST00000517944.5|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000378896.1|MTFR1-204|MTFR1|1017|protein_coding_CDS_not_defined|	4
ENST00000458689.2|ENSG00000066855.16|OTTHUMG00000164468.6|-|MTFR1-203|MTFR1|2500|protein_coding|	10
ENST00000518800.5|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000378899.2|MTFR1-207|MTFR1|2393|protein_coding|	10
ENST00000518636.1|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000378900.1|MTFR1-206|MTFR1|541|protein_coding_CDS_not_defined|	14
ENST00000527155.5|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000382017.1|MTFR1-214|MTFR1|679|protein_coding|	20
ENST00000518352.1|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000378902.2|MTFR1-205|MTFR1|574|retained_intron|	19
ENST00000520398.1|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000378904.2|MTFR1-208|MTFR1|417|protein_coding_CDS_not_defined|	57
ENST00000527553.1|ENSG00000066855.16|OTTHUMG00000164468.6|OTTHUMT00000382018.1|MTFR1-215|MTFR1|406|protein_coding_CDS_not_defined|	3
ENST00000660814.1|ENSG00000253190.4|OTTHUMG00000164472.11|OTTHUMT00000523918.1|ENST00000660814|ENSG00000253190|1273|lncRNA|	14
ENST00000517961.3|ENSG00000253190.4|OTTHUMG00000164472.11|OTTHUMT00000378920.3|ENST00000517961|ENSG00000253190|956|lncRNA|	27
ENST00000652875.1|ENSG00000253190.4|OTTHUMG00000164472.11|OTTHUMT00000514347.1|ENST00000652875|ENSG00000253190|1018|lncRNA|	2
ENST00000653437.1|ENSG00000253190.4|OTTHUMG00000164472.11|OTTHUMT00000510874.1|ENST00000653437|ENSG00000253190|930|lncRNA|	123
ENST00000520944.6|ENSG00000245910.9|OTTHUMG00000164743.4|OTTHUMT00000380022.1|SNHG6-203|SNHG6|639|lncRNA|	46
ENST00000521399.7|ENSG00000245910.9|OTTHUMG00000164743.4|OTTHUMT00000380024.1|SNHG6-205|SNHG6|374|lncRNA|	29
ENST00000693345.1|ENSG00000245910.9|OTTHUMG00000164743.4|-|SNHG6-208|SNHG6|286|lncRNA|	31
ENST00000689720.1|ENSG00000245910.9|OTTHUMG00000164743.4|-|SNHG6-207|SNHG6|625|lncRNA|	26
ENST00000520619.1|ENSG00000245910.9|OTTHUMG00000164743.4|OTTHUMT00000380025.1|SNHG6-202|SNHG6|479|lncRNA|	4
ENST00000521127.1|ENSG00000245910.9|OTTHUMG00000164743.4|OTTHUMT00000381157.1|SNHG6-204|SNHG6|560|retained_intron|	6
ENST00000353788.8|ENSG00000104497.15|OTTHUMG00000164727.5|OTTHUMT00000379928.1|SNX16-202|SNX16|3032|protein_coding|	48
ENST00000520618.5|ENSG00000104497.15|OTTHUMG00000164727.5|OTTHUMT00000380162.2|SNX16-208|SNX16|669|protein_coding|	48
ENST00000523757.5|ENSG00000104497.15|OTTHUMG00000164727.5|OTTHUMT00000379931.1|SNX16-211|SNX16|682|protein_coding|	11
